Date,Open,High,Low,Close,Adj Close,Volume
2005-05-17,4.981439,5.019758,4.75919,4.816668,3.608713,6949010
2005-05-18,4.835828,5.12705,4.766854,5.046581,3.780966,7352389
2005-05-19,5.115555,5.211351,4.96228,5.054245,3.786708,8831913
2005-05-20,5.058076,5.096395,4.981439,5.02359,3.763742,6347764
2005-05-23,5.038917,5.12705,4.996766,5.058076,3.789579,5794693
2005-05-24,5.073404,5.096395,4.94312,5.008262,3.752257,6013228
2005-05-25,5.042749,5.050413,4.94312,4.966111,3.720678,5354178
2005-05-26,4.912465,5.104059,4.889474,5.015926,3.757998,6654468
2005-05-27,5.073404,5.153873,4.893306,4.977607,3.72929,6081746
2005-05-30,5.019758,5.019758,4.847323,4.954616,3.712065,4715535
2005-05-31,4.904801,4.946952,4.885642,4.90097,3.671873,6140672
2005-06-01,5.012094,5.050413,4.927793,4.94312,3.703453,6136053
2005-06-02,5.058076,5.058076,4.851155,4.885642,3.660389,6421383
2005-06-03,4.854987,4.920129,4.843491,4.870314,3.648905,5210449
2005-06-06,4.981439,4.981439,4.870314,4.893306,3.666131,5455055
2005-06-07,4.94312,4.94312,4.870314,4.893306,3.666131,5405458
2005-06-08,4.981439,5.019758,4.904801,4.977607,3.72929,5795515
2005-06-09,5.058076,5.173033,4.981439,5.054245,3.786708,7339563
2005-06-10,5.107891,5.134714,5.038917,5.077236,3.803934,7050279
2005-06-13,5.096395,5.111723,4.981439,4.996766,3.743644,5447318
2005-06-14,4.985271,5.035085,4.94312,4.996766,3.743644,5802248
2005-06-15,5.035085,5.081068,4.950784,4.973775,3.726419,5908606
2005-06-16,5.000598,5.019758,4.835828,4.88181,3.657519,5919162
2005-06-17,4.966111,4.981439,4.75919,4.774518,3.577133,6150067
2005-06-20,4.874146,5.054245,4.828164,5.015926,3.757998,6535231
2005-06-21,4.981439,5.038917,4.854987,4.885642,3.660389,5992990
2005-06-22,4.828164,5.058076,4.828164,5.000598,3.746515,5989689
2005-06-23,4.88181,5.058076,4.88181,4.923961,3.689099,5796611
2005-06-24,4.885642,5.000598,4.828164,4.939288,3.700581,5741390
2005-06-27,4.973775,4.973775,4.866483,4.90097,3.671873,5470009
2005-06-28,4.923961,4.923961,4.789845,4.816668,3.608713,6006482
2005-06-29,4.828164,4.862651,4.751526,4.801341,3.597229,5897254
2005-06-30,4.981439,4.981439,4.770686,4.789845,3.588616,5504639
2005-07-01,4.889474,4.889474,4.736199,4.774518,3.577133,6498395
2005-07-04,4.839659,4.874146,4.763022,4.809004,3.60297,5874028
2005-07-05,4.801341,5.019758,4.801341,4.96228,3.717807,7381683
2005-07-06,4.981439,5.012094,4.931625,4.977607,3.72929,6449986
2005-07-07,4.989103,5.012094,4.751526,4.866483,3.646036,5723057
2005-07-08,4.889474,4.935456,4.835828,4.912465,3.680485,5565902
2005-07-11,4.981439,5.081068,4.866483,5.042749,3.778096,6522196
2005-07-12,4.946952,5.0849,4.931625,5.02359,3.763742,6713199
2005-07-13,5.058076,5.096395,5.000598,5.077236,3.803934,6228736
2005-07-14,5.12705,5.153873,5.02359,5.073404,3.801063,7012530
2005-07-15,5.096395,5.196024,5.000598,5.088731,3.812547,5941057
2005-07-18,5.096395,5.173033,5.035085,5.073404,3.801063,5409516
2005-07-19,5.157705,5.157705,4.996766,5.02359,3.763742,5601915
2005-07-20,5.12705,5.134714,5.042749,5.088731,3.812547,7147255
2005-07-21,5.058076,5.203688,5.02359,5.050413,3.783837,5787973
2005-07-22,5.107891,5.107891,4.985271,5.019758,3.76087,5962039
2005-07-25,5.069572,5.104059,4.981439,5.015926,3.757998,6593845
2005-07-26,4.912465,5.096395,4.75919,5.06574,3.79532,7599475
2005-07-27,5.035085,5.092563,4.996766,5.038917,3.775224,5346270
2005-07-28,9.247396,9.247396,9.247396,9.247396,6.928274,0
2005-07-29,4.985271,5.058076,4.908633,4.935456,3.69771,5201263
2005-08-01,4.920129,5.035085,4.828164,4.870314,3.648905,6348939
2005-08-02,4.904801,5.038917,4.866483,5.012094,3.755128,6547275
2005-08-03,5.058076,5.058076,4.981439,5.02359,3.763742,8560244
2005-08-04,5.031253,5.035085,4.950784,5.015926,3.757998,5860418
2005-08-05,5.031253,5.035085,4.94312,4.973775,3.881174,5893979
2005-08-08,5.00443,5.035085,4.923961,4.950784,3.863233,5715280
2005-08-09,4.935456,4.981439,4.877978,4.908633,3.830342,5836448
2005-08-10,4.923961,5.019758,4.923961,4.977607,3.884164,5746075
2005-08-11,5.035085,5.035085,4.94312,4.977607,3.884164,6050977
2005-08-12,4.985271,5.050413,4.94312,4.96228,3.872203,5693476
2005-08-16,4.946952,5.000598,4.916297,4.94312,3.857253,5971995
2005-08-17,4.966111,4.989103,4.923961,4.950784,3.863233,6336282
2005-08-18,4.977607,5.035085,4.94312,4.969943,3.878183,6209203
2005-08-19,4.981439,4.981439,4.923961,4.935456,3.851272,8299341
2005-08-22,4.94312,5.096395,4.931625,4.969943,3.878183,9967231
2005-08-23,5.038917,5.038917,4.839659,4.858819,3.791471,8839115
2005-08-24,4.981439,4.981439,4.789845,4.828164,3.76755,4888166
2005-08-25,4.904801,4.904801,4.755358,4.786013,3.734658,4506943
2005-08-26,4.893306,4.96228,4.828164,4.870314,3.80044,4815956
2005-08-29,4.828164,4.893306,4.782181,4.870314,3.80044,5146016
2005-08-30,4.90097,4.931625,4.858819,4.88181,3.809411,4813425
2005-08-31,4.88181,5.724823,4.88181,5.498742,4.29082,16179879
2005-09-01,5.537061,5.709495,5.349299,5.402945,4.216067,12353686
2005-09-02,5.37229,5.425937,5.196024,5.219015,4.07254,6716291
2005-09-05,5.24967,5.502574,5.230511,5.345467,4.171215,8556578
2005-09-06,5.402945,5.429768,5.176865,5.226679,4.078521,8912108
2005-09-08,5.264998,5.314812,5.180696,5.215183,4.06955,6475091
2005-09-09,5.37229,5.37229,5.157705,5.169201,4.03367,6611538
2005-09-12,5.173033,5.211351,5.12705,5.157705,4.024698,5658976
2005-09-13,5.203688,5.203688,5.134714,5.142378,4.012739,6041726
2005-09-14,5.203688,5.20752,4.981439,5.054245,3.943966,6400963
2005-09-15,5.12705,5.173033,5.050413,5.073404,3.958916,6016608
2005-09-16,5.104059,5.173033,5.061908,5.138546,4.009749,10546725
2005-09-19,5.173033,5.51407,5.173033,5.368458,4.189156,9981336
2005-09-20,5.387618,5.387618,5.203688,5.226679,4.078521,6296340
2005-09-21,5.058076,5.230511,4.94312,5.050413,3.940976,5837544
2005-09-22,5.050413,5.0849,4.751526,4.786013,3.734658,6862486
2005-09-23,4.824332,4.870314,4.724703,4.8205,3.761569,5961804
2005-09-26,4.847323,4.981439,4.843491,4.96228,3.872203,5597140
2005-09-27,4.966111,5.019758,4.904801,4.927793,3.845292,5795137
2005-09-28,4.954616,4.977607,4.920129,4.94312,3.857253,5922568
2005-09-29,4.954616,4.985271,4.866483,4.897138,3.821372,5942232
2005-09-30,4.916297,4.916297,4.770686,4.828164,3.76755,5595952
2005-10-03,4.939288,5.12705,4.828164,4.893306,3.818381,5893013
2005-10-04,4.939288,5.0849,4.904801,5.061908,3.949945,6739008
2005-10-05,5.058076,5.242007,4.981439,5.073404,3.958916,9093208
2005-10-06,5.012094,5.104059,4.973775,4.996766,3.899114,5608048
2005-10-07,4.989103,5.058076,4.94312,4.96228,3.872203,5575466
2005-10-10,5.019758,5.019758,4.893306,4.893306,3.818381,5528140
2005-10-11,4.835828,4.88181,4.809004,4.831996,3.770539,5790491
2005-10-13,4.877978,4.908633,4.793677,4.835828,3.77353,5860170
2005-10-14,4.866483,4.866483,4.720871,4.75919,3.713727,5726998
2005-10-17,4.789845,4.789845,4.674889,4.709376,3.674856,5479913
2005-10-18,4.728535,4.778349,4.678721,4.705544,3.671865,4686737
2005-10-19,4.724703,4.740031,4.598251,4.613579,3.600103,6599756
2005-10-20,4.789845,4.789845,4.467967,4.502454,3.513389,5359815
2005-10-21,4.521614,4.567596,4.39133,4.525446,3.53133,6481015
2005-10-24,4.525446,4.640402,4.502454,4.525446,3.53133,5828188
2005-10-25,4.525446,4.594419,4.448808,4.525446,3.53133,5263021
2005-10-26,4.540773,4.590588,4.521614,4.559932,3.558241,6063948
2005-10-27,4.552269,4.559932,4.444976,4.475631,3.492458,6273297
2005-10-28,4.441144,4.444976,4.345347,4.387498,3.423686,6053874
2005-10-31,4.291701,4.487127,4.291701,4.467967,3.486478,5200037
2005-11-02,4.487127,4.590588,4.479463,4.552269,3.552261,5544646
2005-11-04,4.552269,4.552269,4.552269,4.552269,3.552261,0
2005-11-07,4.57526,4.628906,4.556101,4.602083,3.591131,5490482
2005-11-08,4.613579,4.751526,4.613579,4.63657,3.618043,5754321
2005-11-09,4.605915,4.674889,4.552269,4.559932,3.558241,5310179
2005-11-10,4.598251,4.63657,4.529277,4.548437,3.549271,6069376
2005-11-11,4.586756,4.655729,4.571428,4.609747,3.597112,4855075
2005-11-14,4.782181,4.828164,4.602083,4.640402,3.621034,5972609
2005-11-16,4.674889,4.736199,4.63657,4.671057,3.644955,6643951
2005-11-17,4.667225,5.061908,4.644234,4.996766,3.899114,7729959
2005-11-18,5.027421,5.0849,4.874146,4.916297,3.836322,5685321
2005-11-21,4.916297,4.977607,4.843491,4.870314,3.80044,5855916
2005-11-22,4.828164,4.96228,4.774518,4.805173,3.749608,5647102
2005-11-23,4.740031,4.866483,4.740031,4.816668,3.758579,4794008
2005-11-24,4.866483,4.904801,4.763022,4.797509,3.743629,4643495
2005-11-25,4.789845,4.851155,4.778349,4.793677,3.740638,5136660
2005-11-28,4.866483,4.981439,4.809004,4.908633,3.830342,7207199
2005-11-29,4.973775,4.981439,4.866483,4.950784,3.863233,7222988
2005-11-30,4.981439,5.015926,4.782181,4.858819,3.791471,6306127
2005-12-01,4.763022,4.885642,4.763022,4.858819,3.791471,5682751
2005-12-02,4.920129,4.931625,4.782181,4.801341,3.746618,5110433
2005-12-05,4.866483,5.019758,4.835828,4.885642,3.812402,6370168
2005-12-06,4.96228,5.00443,4.920129,4.946952,3.860243,5752938
2005-12-07,4.981439,4.989103,4.866483,4.88181,3.809411,6047246
2005-12-08,4.94312,4.94312,4.828164,4.858819,3.791471,5899002
2005-12-09,4.889474,4.904801,4.839659,4.885642,3.812402,7976470
2005-12-12,4.935456,5.019758,4.847323,4.893306,3.818381,5832077
2005-12-13,4.839659,4.904801,4.835828,4.851155,3.78549,6841047
2005-12-14,4.939288,4.939288,4.816668,4.835828,3.77353,5281576
2005-12-15,4.828164,4.866483,4.75919,4.766854,3.719707,6176895
2005-12-16,4.824332,4.824332,4.751526,4.774518,3.725687,5182434
2005-12-19,4.816668,4.90097,4.774518,4.812836,3.755588,5391483
2005-12-20,4.828164,4.904801,4.793677,4.801341,3.746618,5257019
2005-12-21,4.839659,4.839659,4.667225,4.736199,3.695786,5039032
2005-12-22,4.816668,4.8205,4.690216,4.728535,3.689805,5054338
2005-12-23,4.782181,4.782181,4.640402,4.663393,3.638973,5551340
2005-12-26,4.694048,4.736199,4.556101,4.586756,3.579172,6174442
2005-12-27,4.563764,4.713208,4.540773,4.671057,3.644955,5287526
2005-12-28,4.690216,4.709376,4.598251,4.605915,3.594122,5983830
2005-12-29,4.659561,4.659561,4.582924,4.594419,3.585152,5530906
2005-12-30,4.598251,4.667225,4.475631,4.517782,3.52535,8939001
2006-01-02,4.567596,4.613579,4.536941,4.590588,3.582163,5917805
2006-01-03,4.667225,4.720871,4.602083,4.644234,3.624023,5338194
2006-01-04,4.694048,4.713208,4.659561,4.671057,3.644955,5437362
2006-01-05,4.690216,4.720871,4.621243,4.63657,3.618043,5470974
2006-01-06,4.655729,4.713208,4.602083,4.671057,3.644955,6430739
2006-01-09,4.609747,4.713208,4.609747,4.678721,3.650935,5132367
2006-01-10,4.736199,4.736199,4.617411,4.63657,3.618043,5358836
2006-01-12,4.640402,4.674889,4.613579,4.632738,3.615053,5806606
2006-01-13,4.632738,4.674889,4.582924,4.617411,3.603092,5819459
2006-01-16,4.655729,4.655729,4.579092,4.594419,3.585152,5569216
2006-01-17,4.613579,4.632738,4.525446,4.598251,3.588141,5911894
2006-01-18,4.582924,4.613579,4.533109,4.602083,3.591131,5150022
2006-01-19,4.659561,4.682553,4.598251,4.651898,3.630004,5640173
2006-01-20,4.694048,4.743863,4.605915,4.701712,3.668876,6867405
2006-01-23,4.617411,4.713208,4.613579,4.613579,3.600103,4905834
2006-01-24,4.659561,4.667225,4.621243,4.644234,3.624023,5484192
2006-01-25,4.444976,4.644234,4.444976,4.605915,3.594122,5683012
2006-01-27,4.598251,4.674889,4.582924,4.605915,3.594122,5342030
2006-01-30,4.671057,4.747694,4.598251,4.617411,3.603092,5219009
2006-01-31,4.617411,4.632738,4.598251,4.598251,3.588141,4075379
2006-02-01,4.598251,4.63657,4.540773,4.582924,3.576182,4695754
2006-02-02,4.556101,4.590588,4.437312,4.45264,3.474518,5348345
2006-02-03,4.475631,4.479463,4.395162,4.425817,3.453587,4803090
2006-02-06,4.383666,4.632738,4.383666,4.559932,3.558241,4951621
2006-02-07,4.590588,4.625074,4.467967,4.487127,3.501429,5554276
2006-02-08,4.444976,4.460304,4.398994,4.421985,3.450597,5446130
2006-02-10,4.467967,4.628906,4.406657,4.425817,3.453587,5557864
2006-02-13,4.460304,4.487127,4.414321,4.448808,3.471528,5970299
2006-02-14,4.521614,4.521614,4.421985,4.441144,3.465547,4939224
2006-02-15,4.479463,4.490959,4.421985,4.441144,3.465547,5245745
2006-02-16,4.479463,4.904801,4.425817,4.594419,3.585152,6314451
2006-02-17,4.594419,4.728535,4.425817,4.444976,3.468537,5588971
2006-02-20,4.448808,4.467967,4.376002,4.406657,3.438635,5879130
2006-02-21,4.444976,4.517782,4.410489,4.437312,3.462556,7329868
2006-02-22,4.429649,4.563764,4.425817,4.448808,3.471528,6599990
2006-02-23,4.448808,4.498622,4.379834,4.402826,3.435646,5886306
2006-02-24,4.425817,4.448808,4.368339,4.402826,3.435646,7173704
2006-02-27,4.418153,4.51395,4.398994,4.410489,3.441626,5419681
2006-02-28,4.471799,4.521614,4.372171,4.414321,3.444616,5649425
2006-03-01,4.376002,4.598251,4.376002,4.433481,3.459568,6270883
2006-03-02,4.444976,4.483295,4.39133,4.421985,3.450597,8071854
2006-03-03,4.460304,4.483295,4.372171,4.395162,3.429666,6005530
2006-03-06,4.483295,4.487127,4.345347,4.372171,3.411725,5735388
2006-03-07,4.414321,4.414321,4.215064,4.314692,3.366873,5491761
2006-03-08,4.364507,4.444976,4.303197,4.337684,3.384814,7767865
2006-03-09,4.395162,4.395162,4.253382,4.360675,3.402755,7031894
2006-03-10,4.310861,4.398994,4.307029,4.326188,3.375844,5175153
2006-03-13,4.33002,4.387498,4.295533,4.310861,3.363883,7155802
2006-03-14,4.307029,4.333852,4.261046,4.295533,3.351923,5650899
2006-03-16,4.356843,4.360675,4.234223,4.272542,3.333982,7211101
2006-03-17,4.230391,4.291701,4.222727,4.272542,3.333982,6703217
2006-03-20,4.33002,4.598251,4.295533,4.314692,3.366873,5403123
2006-03-21,4.364507,4.368339,4.26871,4.272542,3.333982,5119071
2006-03-22,4.356843,4.356843,4.215064,4.230391,3.30109,4415878
2006-03-23,4.253382,4.291701,4.192072,4.234223,3.30408,4564773
2006-03-24,4.264878,4.444976,3.724583,4.414321,3.444616,7164518
2006-03-27,4.471799,4.621243,4.322356,4.567596,3.56422,6843383
2006-03-28,4.743863,4.743863,4.45264,4.479463,3.495448,4414195
2006-03-29,4.556101,4.751526,4.498622,4.548437,3.549271,4718641
2006-03-30,4.667225,4.713208,4.45264,4.502454,3.513389,4871908
2006-03-31,4.57526,4.705544,4.506286,4.586756,3.579172,4882555
2006-04-03,4.598251,4.996766,4.559932,4.923961,3.842303,6425442
2006-04-04,4.973775,5.058076,4.831996,4.889474,3.815391,6083155
2006-04-05,4.939288,4.939288,4.816668,4.88181,3.809411,4738735
2006-04-07,4.927793,4.973775,4.8205,4.912465,3.833332,7310935
2006-04-10,4.927793,4.931625,4.793677,4.831996,3.770539,4635927
2006-04-12,4.828164,4.851155,4.63657,4.682553,3.653925,4298481
2006-04-13,4.747694,4.747694,4.494791,4.544605,3.546279,4980118
2006-04-17,4.57526,4.69788,4.490959,4.613579,3.600103,4863805
2006-04-18,4.63657,4.713208,4.598251,4.678721,3.650935,7176118
2006-04-19,4.736199,4.782181,4.640402,4.648066,3.627014,8021879
2006-04-20,4.579092,4.69788,4.567596,4.659561,3.635984,6290390
2006-04-21,4.671057,4.694048,4.571428,4.609747,3.597112,5540105
2006-04-24,4.632738,4.674889,4.579092,4.590588,3.582163,6738956
2006-04-25,4.579092,4.674889,4.579092,4.598251,3.588141,4814651
2006-04-26,4.628906,4.674889,4.598251,4.640402,3.621034,6613391
2006-04-27,4.644234,4.674889,4.563764,4.613579,3.600103,4785096
2006-04-28,4.521614,4.598251,4.487127,4.579092,3.573192,4951973
2006-05-02,4.751526,5.583044,4.644234,5.583044,4.356603,5003410
2006-05-03,5.977727,6.701951,5.843611,6.701951,5.229716,23476043
2006-05-04,7.050652,8.043108,6.98551,8.043108,6.276258,39268658
2006-05-05,8.341995,8.847802,8.238534,8.847802,6.904183,44595957
2006-05-08,9.196503,9.732966,9.196503,9.595018,7.487258,27848314
2006-05-09,9.656328,10.219614,9.41492,9.717638,7.582941,39274856
2006-05-10,9.725302,10.690935,9.503053,10.690935,8.34243,23754040
2006-05-11,11.472638,11.760028,11.116273,11.760028,9.176672,27036858
2006-05-12,11.878817,12.350137,11.878817,12.350137,9.637151,7158972
2006-05-15,12.970901,12.970901,12.970901,12.970901,10.12155,3146878
2006-05-16,13.62232,13.62232,12.323314,13.526523,10.555117,50545170
2006-05-17,13.871392,14.204766,13.871392,14.204766,11.08437,3347119
2006-05-18,14.840857,14.917495,13.4997,14.530475,11.338529,32081096
2006-05-19,15.258532,15.258532,13.80625,13.925039,10.86609,23299381
2006-05-22,14.177942,14.62244,13.231469,13.231469,10.324881,2432241
2006-05-23,12.58005,12.645192,12.572386,12.572386,9.810579,2348575
2006-05-24,12.15088,12.775476,11.943958,11.943958,9.320199,19220648
2006-05-25,11.350018,11.572266,11.350018,11.392168,8.889622,6289216
2006-05-26,11.541611,11.963118,11.131601,11.963118,9.33515,2082491
2006-05-29,12.564722,12.564722,12.564722,12.564722,9.804597,520397
2006-05-30,13.19315,13.19315,13.19315,13.19315,10.294977,815710
2006-05-31,13.856065,13.856065,13.856065,13.856065,10.812266,2630760
2006-06-01,14.549634,14.549634,14.518979,14.549634,11.353479,5484232
2006-06-02,15.277691,15.277691,13.82541,14.147287,11.039517,24888289
2006-06-05,13.442222,14.078314,13.442222,13.442222,10.489335,2890803
2006-06-06,12.771644,12.771644,12.771644,12.771644,9.966065,614607
2006-06-07,12.135552,12.135552,12.135552,12.135552,9.469707,383193
2006-06-08,11.530116,11.530116,11.530116,11.530116,8.997268,37331
2006-06-09,10.955334,10.955334,10.955334,10.955334,8.548748,1002615
2006-06-12,10.407376,10.407376,10.407376,10.407376,8.121161,637011
2006-06-13,9.890073,9.890073,9.890073,9.890073,7.717496,353534
2006-06-14,9.395761,9.395761,9.395761,9.395761,7.331771,427988
2006-06-15,8.928272,8.928272,8.928272,8.928272,6.966976,594278
2006-06-16,8.514429,9.376601,8.483774,9.315291,7.26898,15173662
2006-06-19,9.78278,9.78278,9.579691,9.78278,7.633772,1608259
2006-06-20,9.993533,10.27326,9.503053,10.27326,8.016506,3805211
2006-06-21,10.499341,10.786732,10.499341,10.786732,8.417184,4247801
2006-06-22,11.296371,11.327026,10.250269,10.388217,8.10621,14230169
2006-06-23,10.269428,10.802059,9.870913,10.472518,8.171993,9154614
2006-06-26,10.652616,10.729254,10.08933,10.08933,7.872981,2689583
2006-06-27,9.656328,10.154472,9.587354,9.667824,7.544069,3936830
2006-06-28,9.495389,10.077835,9.188839,9.533708,7.439414,5427915
2006-06-29,9.916896,9.92456,9.426416,9.549036,7.451375,1595471
2006-06-30,9.886241,10.02802,9.591186,9.959046,7.771316,5256902
2006-07-03,10.031852,10.031852,9.464734,9.583523,7.478286,2659036
2006-07-04,9.786612,9.840258,9.411088,9.468566,7.388582,1767423
2006-07-05,9.53754,9.771284,9.345946,9.614178,7.502207,2564109
2006-07-06,9.533708,9.920728,9.2923,9.549036,7.451375,2023760
2006-07-07,9.725302,9.725302,9.196503,9.238654,7.209176,1487300
2006-07-10,9.579691,9.579691,8.901449,9.016405,7.035749,1758629
2006-07-11,9.265477,9.326787,8.98575,9.04706,7.059669,1967208
2006-07-12,8.736678,9.41492,8.675368,9.338282,7.286919,2859669
2006-07-13,9.349778,9.656328,9.093042,9.437911,7.364662,1545430
2006-07-14,9.426416,9.426416,9.142857,9.215662,7.191234,868843
2006-07-17,9.265477,9.265477,8.851634,8.901449,6.946046,792379
2006-07-18,8.889953,9.081547,8.583403,8.752005,6.829431,1521017
2006-07-19,8.889953,9.012573,8.315171,8.460783,6.602181,2207495
2006-07-20,8.61789,8.74051,8.35349,8.564243,6.682915,3080918
2006-07-21,8.510597,8.621722,8.138905,8.211711,6.407823,1789371
2006-07-24,8.161896,8.4148,7.771045,8.223206,6.597566,1832718
2006-07-25,8.575739,8.579571,7.931984,8.062268,6.468445,2758113
2006-07-26,8.04694,8.468446,7.667584,8.303676,6.662129,4583511
2006-07-27,8.430128,8.72135,8.35349,8.72135,6.997232,3810717
2006-07-28,9.043228,9.158184,8.755837,8.828643,7.083315,2835503
2006-07-31,9.188839,9.196503,8.78266,8.817147,7.074092,1297419
2006-08-01,8.591067,8.889953,8.522093,8.606394,6.905002,1040469
2006-08-02,8.66004,8.774997,8.35349,8.702191,6.981862,2502416
2006-08-03,8.86313,9.043228,8.702191,8.897617,7.138654,2087684
2006-08-04,8.928272,9.039396,8.774997,8.832475,7.086388,774046
2006-08-07,8.736678,8.84397,8.621722,8.771165,7.037198,944746
2006-08-08,8.74051,9.058555,8.334331,8.98575,7.209364,2186683
2006-08-09,8.889953,9.142857,8.889953,9.04706,7.258552,3165329
2006-08-10,9.173512,9.955215,9.062387,9.928391,7.965657,13249070
2006-08-11,10.039516,10.568315,9.962878,10.234942,8.211605,11752623
2006-08-14,10.346066,10.507005,10.257933,10.39588,8.340726,5605112
2006-08-16,10.499341,11.223566,10.346066,10.794396,8.66046,19307824
2006-08-17,10.913184,10.947671,10.257933,10.27326,8.242346,4562908
2006-08-18,10.422703,10.499341,9.763621,10.035684,8.051736,2758739
2006-08-21,10.165968,10.165968,9.694647,9.744461,7.818086,1891892
2006-08-22,9.744461,10.10849,9.514549,9.587354,7.692037,3804193
2006-08-23,9.732966,9.732966,9.349778,9.391929,7.535245,1884116
2006-08-24,9.311459,9.388097,9.043228,9.188839,7.372306,3296152
2006-08-25,9.349778,9.495389,9.04706,9.326787,7.482981,8741526
2006-08-28,9.426416,9.72147,9.426416,9.587354,7.692037,4560115
2006-08-29,9.72147,9.809603,9.518381,9.560531,7.670514,2338136
2006-08-30,9.560531,9.641001,9.196503,9.345946,7.498353,1421522
2006-08-31,9.572027,9.572027,9.127529,9.192671,7.375378,919980
2006-09-01,8.828643,9.426416,8.828643,9.150521,7.341562,4669148
2006-09-04,9.334451,9.610346,9.234822,9.610346,7.710483,9360361
2006-09-05,9.618009,10.093162,9.618009,9.859418,7.910316,9096352
2006-09-06,9.974374,10.338402,9.809603,9.978206,8.005621,5794406
2006-09-07,10.058675,10.058675,9.579691,9.755957,7.82731,5003423
2006-09-08,9.579691,9.989701,9.579691,9.84409,7.898018,4383713
2006-09-11,9.694647,9.886241,9.430247,9.541372,7.655144,2601584
2006-09-12,9.349778,9.499221,9.200335,9.422584,7.55984,2109501
2006-09-13,9.288468,9.84409,9.288468,9.602682,7.704333,2809798
2006-09-14,9.671656,9.886241,9.625673,9.667824,7.7566,2227407
2006-09-15,9.805771,9.805771,9.430247,9.549036,7.661293,1856897
2006-09-18,9.541372,9.786612,9.541372,9.625673,7.722781,2142031
2006-09-19,9.709974,9.920728,9.522213,9.587354,7.692037,5243527
2006-09-20,9.426416,9.579691,9.388097,9.503053,7.6244,1136897
2006-09-21,9.717638,9.886241,9.591186,9.744461,7.818086,3158830
2006-09-22,9.694647,9.809603,9.487726,9.529876,7.64592,954597
2006-09-25,9.510717,9.656328,9.464734,9.529876,7.64592,2131279
2006-09-26,9.564363,9.656328,9.503053,9.625673,7.722781,1626840
2006-09-27,9.503053,9.886241,9.503053,9.752125,7.824235,3297835
2006-09-28,9.778948,9.886241,9.694647,9.824931,7.882648,1700185
2006-09-29,9.886241,10.319243,9.732966,10.319243,8.27924,9359487
2006-10-03,10.683271,10.836546,10.154472,10.242605,8.217752,5932393
2006-10-04,10.29242,10.756077,10.116153,10.710094,8.592823,9651394
2006-10-05,10.959166,11.246557,10.767572,11.246557,9.023232,5976001
2006-10-06,11.679559,11.786852,10.821219,10.894024,8.740395,10625799
2006-10-09,10.959166,11.399832,10.392048,11.288708,9.057052,6280760
2006-10-10,11.418991,11.633576,10.526164,10.794396,8.66046,4531343
2006-10-11,11.035804,11.189079,10.66028,10.759909,8.632792,5342395
2006-10-12,10.84421,11.070291,10.748413,10.970662,8.801881,2510153
2006-10-13,11.074122,11.227398,10.805891,10.874865,8.725021,2542801
2006-10-16,10.997485,11.112441,10.733085,10.767572,8.638939,2432685
2006-10-17,10.805891,10.874865,10.514669,10.564483,8.475997,1701516
2006-10-18,10.560651,10.652616,10.357562,10.491677,8.417585,1129968
2006-10-19,10.575979,11.112441,10.422703,10.675607,8.565156,4016426
2006-10-20,10.725422,11.112441,10.629625,10.759909,8.632792,2387420
2006-10-23,10.828882,10.828882,10.464854,10.503173,8.426808,1209603
2006-10-26,10.384385,10.644952,10.349898,10.39588,8.340726,890255
2006-10-27,10.346066,11.074122,10.346066,10.836546,8.694279,4688238
2006-10-30,10.805891,10.951502,10.277092,10.495509,8.420659,2319672
2006-10-31,10.610465,10.913184,10.269428,10.361393,8.313057,2619408
2006-11-01,10.45719,10.595138,10.208118,10.277092,8.245421,1337125
2006-11-02,10.342234,10.652616,10.338402,10.552987,8.466775,3436645
2006-11-03,10.572147,10.652616,10.392048,10.472518,8.402213,1667016
2006-11-06,10.564483,11.453478,10.372889,11.189079,8.977118,13483537
2006-11-07,11.338522,11.794515,11.219734,11.311699,9.075497,9470073
2006-11-08,11.327026,11.418991,10.503173,10.813555,8.675831,4064757
2006-11-09,10.928511,11.648904,10.894024,11.396,9.143133,6247461
2006-11-10,11.45731,11.832834,11.304035,11.637408,9.336818,9197778
2006-11-13,11.725541,11.955454,11.227398,11.396,9.143133,7046377
2006-11-14,11.572266,11.679559,11.054963,11.219734,9.001715,5955176
2006-11-15,11.407496,11.495629,11.097114,11.215902,8.998637,2153879
2006-11-16,11.323194,12.338642,11.265716,12.311819,9.877905,36197017
2006-11-17,12.599209,13.181655,11.622081,11.951622,9.588916,35148784
2006-11-20,11.909472,11.909472,11.158424,11.53778,9.256886,8379863
2006-11-21,11.652736,12.599209,11.648904,12.292659,9.862532,12936220
2006-11-22,12.449766,13.21231,12.143216,12.806131,10.274495,21354459
2006-11-23,12.882768,14.089809,12.882768,14.089809,11.304407,20086164
2006-11-24,14.791043,15.49994,14.637768,15.49994,12.435767,17781823
2006-11-27,16.273979,16.273979,14.725901,15.538259,12.46651,50517260
2006-11-28,15.250868,16.093882,14.844689,15.825649,12.697088,34535468
2006-11-29,16.017242,16.618849,16.017242,16.618849,13.33348,18023493
2006-11-30,17.450365,17.450365,16.162853,16.392767,13.152093,16847124
2006-12-01,16.622681,17.120825,16.285475,16.469404,13.213579,12315467
2006-12-04,16.76446,17.013531,16.4809,16.599688,13.318108,7267940
2006-12-05,17.013531,17.431206,16.055561,16.155191,12.961484,12854850
